AccessFrequency,PurchaseHistory,Target_Surge,Cluster_ID
11,480.2832964089917,1,0
9,284.697863068676,0,0
8,228.29603110810913,0,2
9,421.443558471259,0,0
10,12.134773494693329,0,2
8,64.50630791712403,0,2
7,422.8288295031339,0,0
17,366.01429282399624,1,1
9,208.06834910216298,0,2
12,444.4259288622025,1,0
6,175.72914382269354,0,2
13,316.9226789334587,0,1
6,317.167235162958,0,0
11,92.1659463071181,0,2
9,142.425868082029,0,2
20,458.0034613480429,1,1
12,91.70742689670853,0,2
7,86.78731092381226,0,2
11,239.807736866937,0,1
4,46.09868411892049,0,2
12,447.3130944921867,1,0
11,50.07456915623554,0,2
10,308.2787384203972,0,0
14,169.89092822265906,0,1
17,402.1364427355169,1,1
6,294.9053728837693,0,0
9,194.1530705397191,0,2
4,491.93649227240536,1,0
8,33.11549423276533,0,2
10,288.89315161533835,0,0
8,494.7841557720225,1,0
10,345.4763216065085,0,0
13,369.8848158210965,1,1
12,16.04557228974296,0,2
14,10.681581548481201,0,1
7,18.055055991096413,0,2
12,495.86195108811603,1,0
6,489.7598803704257,0,0
9,167.25446288213092,0,2
11,145.49090813291443,0,2
8,72.97937275892214,0,2
9,164.5701495823792,0,2
9,185.07496527363514,0,2
12,374.1414083795168,0,1
12,433.1467764598674,0,0
12,373.36755987069404,0,1
8,323.23755054778627,1,0
14,382.950039044399,1,1
16,369.2487395759027,1,1
7,237.87484686519738,0,2
13,167.9257012306789,0,1
6,141.39035843879978,0,2
7,339.6777297563908,0,0
9,479.6520622226126,0,0
6,290.5273594678151,0,0
9,456.26325123613304,1,0
5,7.11468548647376,0,2
10,397.23532336800287,1,0
11,426.8013289800398,0,0
11,315.4969189718479,0,0
10,467.0304996808648,1,0
7,294.9564964406498,0,0
8,120.26845126337466,0,2
11,107.85861472409714,0,2
8,277.91813334635765,0,0
12,453.24196524810543,1,0
5,36.183972877538494,0,2
17,302.1952561054555,1,1
8,384.9017364910123,0,0
13,57.70103481178457,0,2
8,58.384845356006466,0,2
9,183.06399833479404,0,2
10,136.94058677485842,0,2
6,99.15707944684488,0,2
10,99.34708680567262,0,2
11,65.33451621241792,0,2
7,305.4270065409762,0,0
13,344.0628017920435,1,1
6,351.46811343952226,0,0
12,266.1769880693031,0,1
9,476.45313483278335,1,0
7,440.26638879503287,0,0
10,478.81557133314,1,0
12,194.39773906358897,0,1
7,438.8915799775123,1,0
10,381.4373497034419,0,0
8,169.98645151700654,0,2
14,53.29662925210965,0,1
7,341.31062494840387,0,0
16,68.22616206094018,0,1
7,146.88790350055604,0,2
12,250.18228822189366,0,1
10,339.9412675742365,1,0
8,463.11382859865245,0,0
10,296.6200224244983,0,0
10,335.70654983604743,1,0
12,155.00692507548902,0,1
10,343.6463082142694,0,0
4,218.89506036503724,0,2
10,428.4655914418869,1,0
7,196.22525695073716,0,2
5,234.13601082827844,0,0
10,216.29387845512892,0,2
14,405.56141715369256,1,1
10,476.84959850595266,1,0
12,163.638150491637,0,1
14,237.5139503810384,0,1
11,352.96313334661784,0,0
10,447.69081101736555,1,0
5,246.85034842301036,0,0
16,54.44675411336364,0,1
15,184.33569175066077,0,1
12,275.1809427200565,0,1
6,208.7623029830163,0,2
13,93.27786339403504,0,1
10,18.494747671608746,0,2
8,343.70433303994747,0,0
10,496.36859538857124,1,0
15,459.60331694830853,1,1
10,341.63545543040675,1,0
8,420.7649042582146,1,0
10,127.86380923359658,0,2
8,311.2172180392232,0,0
10,30.30210769948272,0,2
12,353.59196365622887,0,1
10,484.9361695121343,1,0
15,430.3986536089295,1,1
14,267.2204373858187,1,1
14,394.3701096563883,1,1
12,471.9494049740823,1,0
6,108.00878896960769,0,2
12,396.629256488689,1,1
13,134.92347898442668,0,1
12,438.47371096983323,0,0
10,49.177252845072736,0,2
8,89.10920943492073,0,2
9,360.30823173590085,1,0
5,87.38875193162448,0,2
11,79.02715095152219,0,2
12,277.733438699436,0,1
12,417.4936188545354,1,0
8,134.23371263731454,0,2
8,420.56909135274253,1,0
13,403.97669827298733,1,1
14,289.55270047966775,0,1
14,323.2813768436351,0,1
12,20.220593305954104,0,2
6,183.56777915185663,0,2
11,131.69746555917627,0,2
7,75.00193036373621,0,2
6,194.82966457849076,0,2
7,177.45209817371642,0,2
11,364.4458390648635,0,0
11,299.04817023837666,0,1
9,456.55003440100967,1,0
10,72.70379152791945,0,2
10,29.874302661762997,0,2
12,267.3038937455643,0,1
14,0.5135693053925361,0,2
10,393.8594715674828,0,0
11,252.9864443425047,1,1
11,244.03278802894678,0,1
9,181.2479893620872,0,2
6,187.4869180743813,0,2
14,215.56683912532793,0,1
12,8.016172213015093,0,2
9,41.77289360810232,0,2
6,252.52401000561852,0,0
11,75.06113260990205,0,2
10,389.3813041734991,1,0
6,137.2425870022629,0,2
11,48.949818674662026,0,2
10,117.6049629517249,0,2
11,178.54911507789407,0,2
16,17.658304297441806,0,1
7,70.83776219316451,0,2
6,161.92337723875983,0,2
11,155.24023690488204,0,2
11,400.1933482799196,1,0
11,421.62773765632653,1,0
11,96.70929957177499,0,2
17,61.96994195642369,0,1
12,317.08124216070917,0,1
10,402.3117778477157,1,0
8,481.86154861206575,0,0
13,3.3981423732571403,0,2
9,206.83905671340224,0,2
5,366.9939170471928,0,0
14,414.2796494371772,1,1
11,31.14297434154889,0,2
12,340.30725973206364,0,1
8,144.469358699485,0,2
14,37.29847966656269,0,1
7,244.55129087733363,0,0
14,79.07667160207299,0,1
5,368.5037590308424,0,0
11,370.63089984972675,0,0
13,421.03388249375473,1,1
10,188.7843425738761,0,2
6,6.654898615321814,0,2
16,129.86796918723985,0,1
7,233.90584976263844,0,2
10,347.0056397080252,0,0
12,191.0202928433707,0,1
5,268.024198033569,0,0
13,262.13179372785845,0,1
12,82.49117467915829,0,2
6,311.5247500400063,0,0
11,219.6258641026989,0,1
8,403.9593508262465,0,0
10,345.30560406444994,0,0
8,55.73459309877732,0,2
15,244.37920501828424,1,1
15,351.2471792470937,1,1
10,43.505862903671314,0,2
13,396.2485162783158,1,1
14,111.00225732219971,0,1
13,251.54239773684483,0,1
8,470.28064373631804,0,0
9,285.667117411142,0,0
10,212.0272258519737,0,2
9,3.3974636995713348,0,2
12,66.70681138703904,0,2
10,289.3319425489938,0,0
8,246.9125203268691,0,0
7,181.91458782341567,0,2
9,461.60794269705866,1,0
8,166.2412687129704,0,2
5,268.5753782220533,0,0
13,284.356704762065,0,1
9,263.73419503196135,0,0
4,238.79269577004965,0,0
17,168.53186800595404,0,1
10,454.3818165198097,1,0
9,225.40163087957237,0,2
12,264.2244336730378,0,1
7,328.2389919151211,0,0
12,33.828021215767336,0,2
11,390.6440707316226,1,0
12,256.2536550430178,0,1
12,328.5884679224834,0,1
8,386.0060327068457,0,0
15,437.0496953821073,0,1
12,196.1102084764655,0,1
11,405.71494634112753,0,0
10,129.41844778295086,0,2
6,330.1678254786832,0,0
6,51.3536503398197,0,2
8,10.015233712037608,0,2
11,47.881563056319855,0,2
5,159.69124328123792,0,2
8,15.547306912332138,0,2
8,315.2456360936313,1,0
10,158.2722691911324,0,2
12,368.188033857149,0,1
8,22.95756813480282,0,2
12,108.35078327374909,0,2
9,204.0017126648493,1,2
9,191.32578114702315,0,2
10,65.49933641817024,0,2
9,497.06840679082853,1,0
4,142.21979041691796,0,2
3,360.5160423257315,0,0
11,110.0133486058591,0,2
6,438.925605363042,0,0
10,193.8791550748462,0,2
11,450.45124449455227,1,0
10,170.91745981698554,0,2
10,4.321910748456725,0,2
11,258.5102155392307,0,1
10,262.39396807554823,1,0
10,59.91709139431778,0,2
18,117.4817867096462,0,1
10,391.74779549067466,1,0
15,18.377912314329613,0,1
6,244.76334334334032,0,0
11,265.2040617067814,0,1
14,344.356030338062,0,1
17,18.728133700067595,0,1
12,292.823163545232,0,1
4,1.5490182890915971,0,2
5,132.58918364459532,0,2
10,249.8421276582406,0,0
14,455.6406687128086,1,1
12,63.29490800276771,0,2
8,84.64456450163755,0,2
8,334.6250321919138,0,0
11,187.43084691119944,0,2
13,311.71070096143586,0,1
12,498.7270835671336,1,0
12,493.43583067442705,1,0
10,176.85678974721068,0,2
12,251.9626769124163,1,1
10,452.34507931469665,1,0
13,46.08383120427878,0,2
10,226.15195191842352,0,2
13,188.78867415822947,0,1
12,147.44138633049863,0,1
16,497.1021059611741,1,1
11,366.77464698618894,1,0
11,194.373496196461,0,2
15,414.5109458327096,1,1
4,244.83305035602842,0,0
7,436.41220618392936,0,0
9,133.18992281528918,0,2
15,111.80011369353271,0,1
7,123.64334062372379,0,2
7,269.2402880625262,0,0
17,145.65669557756732,0,1
7,73.55984207319204,0,2
11,497.313959252866,1,0
15,450.216613720705,1,1
9,317.50621874653984,0,0
12,445.771436961973,1,0
9,467.7313687539094,1,0
7,338.0541459329178,0,0
12,259.3398893456541,0,1
13,441.00089610733863,1,1
13,283.8984984564548,1,1
10,63.400271426936996,0,2
11,183.4280002287529,0,2
11,222.96047586768853,0,1
11,467.68450806779776,1,0
9,329.5927361529112,0,0
13,437.63878139794537,1,1
18,378.79585041996813,1,1
12,154.93044326134148,0,1
10,359.3544965320916,0,0
8,97.6498679619373,0,2
10,204.07290585873383,0,2
16,403.04592857796604,1,1
10,305.96458095761415,1,0
9,412.7062529763075,1,0
12,127.35179117502565,0,2
12,374.87441621364746,0,1
12,101.16218072091826,0,2
6,272.65208619900363,0,0
15,216.76729722721566,0,1
13,278.2379288854035,1,1
11,67.76671201413626,0,2
8,180.61393775650586,0,2
9,333.4519154330868,1,0
10,279.2653970405137,0,0
7,274.48487945590983,0,0
12,255.4150560656272,0,1
15,471.9424550194392,1,1
8,467.2848489698671,1,0
7,180.07248639914712,0,2
14,175.9475057921024,0,1
9,277.44922828653057,0,0
14,47.8031420696039,0,1
10,151.50335038375795,0,2
7,115.43378290058637,0,2
9,111.69483416821424,0,2
10,319.2527629476339,0,0
9,192.17516717207468,0,2
9,85.58218737915313,0,2
14,443.78592249387975,1,1
11,437.0743439688971,0,0
12,431.2314617661176,1,0
6,195.3724711288964,0,2
5,28.491226755226194,0,2
4,53.37100894721802,0,2
11,138.0240398856496,0,2
9,109.98500205432732,0,2
9,436.9928100744177,0,0
15,493.17909019462974,1,1
14,408.3368311659012,0,1
17,364.92445137459424,1,1
13,294.3120699636571,0,1
10,384.9541495899364,0,0
14,473.51665609619545,1,1
9,300.6723349535405,0,0
8,77.30662200991695,0,2
7,81.92915863435985,0,2
10,291.9314015642931,0,0
8,166.73426989240392,0,2
13,455.1236876224847,1,1
11,305.82116691798615,0,1
18,338.2463067116802,1,1
12,2.9103550504512854,0,2
10,249.4242760313115,0,2
9,215.58236069445584,0,2
10,352.93592838376645,0,0
7,191.31933016668285,0,2
6,488.2875159435812,1,0
8,335.1015907782009,0,0
7,329.9591665712947,0,0
13,459.6705723789913,1,1
8,497.60241694917283,1,0
14,98.91034463105663,0,1
16,405.266571607364,1,1
8,81.15974766101375,0,2
14,228.52172652710496,0,1
9,50.09270216623507,0,2
15,311.6854892335824,0,1
7,234.25908170253751,0,2
7,314.3494741628575,0,0
7,338.9803763077065,0,0
5,309.716125015619,0,0
11,147.01456130368658,0,2
4,418.4795786218344,0,0
6,275.843099687562,0,0
11,244.92558660840157,0,1
9,493.5319021174372,1,0
11,141.75395335323842,0,2
10,264.01515244758656,0,0
6,341.16228930399575,0,0
4,62.61296646661679,0,2
7,177.11986207326768,0,2
8,400.8443579986631,0,0
14,118.37911729991501,0,1
10,246.64518245180332,0,2
9,315.3153029914855,0,0
7,335.58117665380007,0,0
6,364.15522102391293,0,0
13,432.9886585214722,1,1
13,196.4297215168188,0,1
15,353.31596298192807,1,1
13,366.0873238851258,0,1
11,150.1370650634951,0,2
14,484.0789751058206,1,1
16,432.609586761031,1,1
11,144.93066434978203,0,2
5,337.5343383434938,0,0
13,358.900317229647,0,1
14,215.74181813768968,0,1
6,431.8716429704832,0,0
12,345.11467675451985,1,1
11,329.07734257635906,0,0
9,110.4201861423591,0,2
16,203.92115567479124,0,1
16,216.96124456617494,0,1
12,366.83054828951026,0,1
11,309.1972726287762,0,0
15,42.93029531313353,0,1
13,153.84897594362002,0,1
14,236.52375223077277,0,1
10,368.3664729284965,0,0
5,371.78456503983705,0,0
12,245.27165428581839,0,1
7,58.4661911303388,0,2
8,146.4517016864195,0,2
10,127.34619112353462,0,2
9,390.51320515412056,0,0
14,89.99315700282679,0,1
9,232.46061119759608,0,2
6,335.35940175719503,0,0
12,482.3930764750185,1,0
11,499.62029011222,1,0
7,476.4610717777195,0,0
11,359.12117262676753,1,0
11,373.2204165110458,0,0
13,379.60504880450867,1,1
9,431.302438273145,0,0
15,475.892731426104,1,1
9,222.85307226016377,0,2
10,208.25543902106347,0,2
7,230.23223118931534,0,2
6,329.90858572829706,0,0
8,387.7226981388823,0,0
12,435.2721954506646,1,0
9,228.1053771413028,0,2
11,181.68631309006471,0,2
15,491.6763073511132,1,1
12,115.94381050361314,0,2
11,111.00241762623864,0,2
14,357.7037274132478,0,1
10,89.82864780132115,0,2
4,199.70449987306122,0,2
10,146.19341115712598,0,2
7,84.35522837847431,0,2
12,289.85361954894677,0,1
16,186.75574537731444,1,1
10,231.117086424223,0,2
10,97.931502412758,0,2
15,383.9334013358783,1,1
6,157.35604172537288,0,2
10,171.35908951344942,0,2
8,126.07698105005632,0,2
11,217.2017860595169,0,1
13,231.788313619336,0,1
15,264.8334581647576,1,1
17,483.78414099096983,1,1
11,452.34590402285176,1,0
11,304.6963154935268,0,1
11,19.451733881548748,0,2
10,306.13017043836726,0,0
10,44.834303382058124,0,2
8,355.17211925937363,0,0
11,195.0388232904653,0,2
7,418.84824578425935,0,0
15,471.2646226325653,1,1
8,208.5551707328045,0,2
9,230.2776477368731,0,2
13,295.0737905064251,0,1
8,98.56636092902527,0,2
11,463.66642041418066,1,0
13,216.49996325068633,1,1
18,83.41016795800365,0,1
8,381.365916709442,0,0
11,109.5756862219926,0,2
14,71.76463753592749,0,1
13,281.4360377470035,0,1
7,335.74762764579543,0,0
12,284.78137033245815,1,1
12,328.2553244736816,0,1
13,57.76200615387223,0,2
12,238.00901894205367,0,1
16,178.50932204427062,1,1
12,486.6843081200609,1,0
9,24.81196708973371,0,2
17,149.14710152996153,0,1
9,470.931097045861,0,0
9,491.74809159216477,0,0
7,412.45080386356676,0,0
9,37.99912200820466,0,2
10,280.67751417177016,0,0
8,200.06149633523356,0,2
7,403.2262838477008,0,0
10,27.512117785666646,0,2
8,98.56437582235105,0,2
12,244.5975331113147,0,1
12,78.82383147391347,0,2
11,346.35757134714913,1,0
6,410.38361056989913,1,0
16,352.2599468138217,1,1
11,220.14185681999115,0,1
8,439.1938331263231,0,0
15,68.84306585997085,0,1
14,130.16929194950444,0,1
10,244.76984262615164,0,2
16,30.669299439625984,0,1
11,47.84289078327364,0,2
8,198.72168586118605,0,2
12,471.94314836727705,1,0
13,454.20684663850017,1,1
9,232.98742913920557,0,2
13,71.07927225536503,0,2
14,89.05382797921779,0,1
10,188.77302730456364,0,2
2,105.03709754339069,0,2
5,41.48779719518891,0,2
10,336.88874175999854,0,0
8,290.7243188963474,0,0
8,145.64837898904253,0,2
10,389.47419127615206,0,0
11,387.97444385291726,1,0
5,245.5009851063809,0,0
11,48.26627775594694,0,2
8,459.2347000506788,0,0
10,334.33026177048566,0,0
10,123.52540957597546,0,2
12,305.2272735171133,0,1
8,202.51074791381512,0,2
11,317.67481986797895,1,0
10,236.9354478655104,0,2
13,242.7360751198667,0,1
10,367.94104595367963,0,0
14,306.8628730319879,0,1
12,39.97634562211283,0,2
9,32.68678522315183,0,2
7,152.50461874836262,0,2
4,215.12299826937314,0,2
11,137.61127958964303,0,2
12,325.729929034959,0,1
9,97.55396586281095,0,2
12,352.07054819808485,1,1
8,386.5753709444651,1,0
9,62.159653797825285,0,2
7,325.403121681494,0,0
12,480.717987950057,1,0
20,96.41190863167337,1,1
12,454.65141555807725,1,0
4,303.02397463700834,0,0
10,295.472433665856,0,0
12,25.961341160433584,0,2
7,374.1501391931991,0,0
5,239.1365263240291,0,0
12,360.58719591756704,0,1
14,404.590551723303,0,1
6,261.8981866861393,0,0
8,131.82215663915707,0,2
9,70.78624569640668,0,2
9,80.25156396620714,0,2
14,433.46732697289934,1,1
13,61.789047815194344,0,2
9,192.34703652328423,0,2
9,167.1373231445154,0,2
6,432.7278333694851,0,0
9,238.84675034714581,0,2
13,498.2232086740688,1,1
10,368.52737315157236,0,0
7,425.46178770214283,1,0
7,49.336133013337445,0,2
3,126.55112763244797,0,2
7,67.72309778591412,0,2
5,231.81098620027984,0,2
11,359.1437440809549,0,0
10,84.53178410150008,0,2
8,65.0842722848694,0,2
8,307.3043743902202,0,0
10,115.15637688171199,0,2
10,239.66253587687046,0,2
12,25.55886386385886,0,2
10,340.3064060337324,0,0
12,270.65819082102684,1,1
12,323.7114494793164,0,1
10,137.703190029873,0,2
15,139.30148768076555,0,1
9,400.6802665453791,1,0
17,359.2811564924131,0,1
10,289.8643255993073,0,0
9,314.07173789104024,0,0
15,47.02208975055272,0,1
10,428.0856522256268,1,0
8,384.9535165058313,0,0
8,295.2457669117238,0,0
8,459.2975655504536,1,0
9,84.3189538496999,0,2
9,343.3286930170834,0,0
13,481.49088882608044,1,1
10,155.00448228496043,0,2
15,7.646157033754763,0,1
10,367.4337334845665,0,0
8,3.4901622280635314,0,2
9,436.2668245910835,1,0
5,28.150626051784922,0,2
10,326.3823649359386,0,0
10,188.5920722115752,0,2
6,101.67032685836641,0,2
11,449.1291999269145,1,0
11,373.1229259634311,1,0
7,170.22028307163006,0,2
13,142.07654642861252,0,1
9,368.0061470805697,0,0
5,418.28538130316525,1,0
12,357.92523214790475,1,1
11,319.9946125178707,0,0
15,113.9623625943244,0,1
14,426.4019916382361,1,1
9,374.8309917291874,0,0
12,258.6371448832072,0,1
8,255.79388113339036,0,0
9,284.58651390367316,0,0
11,414.13819708933136,0,0
6,371.12977441877877,1,0
9,428.12249697294163,1,0
8,253.64138582936118,0,0
5,312.3245295091286,0,0
13,427.28590344798977,1,1
13,116.16003008835769,0,1
9,222.010340128112,0,2
12,310.3261184896935,0,1
12,457.5731286790507,1,0
5,7.918005523062488,0,2
12,106.28657908661377,0,2
10,117.2252538806452,0,2
11,163.30634013089713,0,2
12,140.89331021033945,0,2
13,295.06939278111935,1,1
11,442.8101321273727,1,0
13,318.4889205361947,0,1
12,120.76327947717958,1,2
13,431.87642503504225,1,1
9,316.0228945737567,0,0
13,109.48106249395079,0,1
12,180.8332685832516,0,1
9,394.98240336989124,1,0
4,369.46559074355713,0,0
8,288.29118475282127,0,0
6,72.38375137028092,0,2
12,401.6446486572521,0,1
12,153.77126427637404,0,1
6,385.7989694995812,0,0
5,323.7831828811294,0,0
8,132.0851408217591,0,2
8,106.18461406632834,0,2
9,65.4549616288594,0,2
11,120.97311829405788,0,2
8,78.91451122456999,0,2
9,308.52562389387566,0,0
11,299.3915594886268,0,1
8,293.0860300663986,0,0
7,320.9449046124192,0,0
4,407.39226698228316,0,0
11,456.77635577490173,1,0
3,115.18776895088106,0,2
13,293.88724508446285,1,1
7,39.168110623635734,0,2
10,60.071219177797566,0,2
4,327.1696564806952,0,0
13,243.29028084522542,1,1
12,379.1660434172169,0,1
15,212.83874049528566,0,1
7,63.799203416469055,0,2
9,436.0268269154127,1,0
6,41.444235572661135,0,2
8,94.48232126769102,0,2
13,138.4884329809255,0,1
10,497.6403035327134,1,0
8,208.42991008799194,0,2
12,250.85426523905747,0,1
8,384.84837548693423,0,0
6,318.20779266940684,0,0
13,420.7103459706667,1,1
7,243.21672929394688,0,0
12,486.08884374661096,1,0
8,398.40618079315396,1,0
9,200.68269415663258,0,2
12,190.63591147262397,0,1
7,464.7455960221089,0,0
6,342.2078179073586,0,0
13,310.7168172628193,0,1
18,378.9153187169054,1,1
10,280.4169140558557,0,0
10,79.58338654286334,0,2
9,159.60773103921554,0,2
12,278.9724318544849,0,1
11,9.083910463583479,0,2
6,218.6753524816139,0,2
15,377.90143963796834,1,1
7,82.11700225813617,0,2
10,32.279475078452855,0,2
8,418.01457036384926,1,0
4,308.636934231681,0,0
10,88.28948624473199,0,2
14,403.1524902915968,0,1
12,329.06473574360615,1,1
9,167.0596348242191,0,2
10,188.0981359808696,0,2
10,77.94408159352417,0,2
13,417.62779710437013,0,1
11,254.50332582187102,0,1
17,278.5095383218303,0,1
11,441.7459575988739,1,0
9,7.915308226546958,0,2
14,33.46153126164603,0,1
12,80.7894909299075,0,2
10,15.018906544072784,0,2
7,329.07807831219975,0,0
9,316.93973409416037,0,0
9,105.40095146449279,0,2
12,74.70322244334737,0,2
13,72.84235069330336,0,2
9,476.6207066593212,1,0
13,346.75226431237076,0,1
12,292.71441423253964,1,1
6,161.24343590254713,0,2
17,216.52159895439482,0,1
10,44.702940599603835,0,2
12,499.0759440275007,1,0
13,377.54273178581735,1,1
6,310.72657841411393,0,0
5,293.8835976139411,0,0
14,252.15718601658625,1,1
6,128.7137138373479,0,2
19,113.19520172986685,0,1
7,274.7662285946122,0,0
9,35.100407278975844,0,2
7,37.23539943426785,0,2
10,280.40680158017506,0,0
14,459.9060241051196,1,1
7,457.1359255649273,1,0
13,5.414150330396161,0,2
10,53.697107823724885,0,2
10,291.5388468793475,0,0
8,424.2378609030821,1,0
16,477.22454332841437,1,1
6,430.29111302288965,0,0
13,338.80656764822794,0,1
12,100.26253879461788,0,2
14,36.31073698948117,0,1
12,23.757891342822358,0,2
12,306.0383923127057,0,1
11,18.094302007678863,0,2
6,369.61997823277534,0,0
14,356.23536867548455,1,1
4,39.805412388339455,0,2
12,453.3111825183973,1,0
8,260.96464431265116,0,0
9,452.21928366886584,0,0
8,450.80502809416106,1,0
11,98.51703194355915,0,2
11,190.2888139681424,0,2
16,67.31316675190813,0,1
12,387.48900506816034,1,1
10,252.06245776893127,0,0
6,464.40378769749094,0,0
11,104.10760743813869,0,2
10,344.183830759613,0,0
11,494.6184138863544,1,0
9,332.69063091049566,1,0
5,34.386966415356326,0,2
9,294.2121748475953,0,0
6,89.92137484061836,0,2
11,15.251388709657698,0,2
10,167.4803486526071,0,2
13,133.05204152703288,0,1
10,394.38544940787705,0,0
9,186.84027053905024,0,2
12,366.4793901925982,0,1
6,8.119495974665714,0,2
15,7.406066716695525,0,1
19,14.65672877377855,0,1
15,109.67922089129023,0,1
7,186.99389251428084,0,2
6,303.92290155842727,0,0
21,492.9569429134864,1,1
10,177.2047835071663,0,2
12,27.829453378583114,0,2
7,97.45008083292433,0,2
10,448.92591690743103,0,0
10,349.68959507385443,1,0
11,395.10041201927993,1,0
6,62.08410283639631,0,2
7,67.49349435375396,0,2
11,56.123003772448,0,2
7,428.5845821547625,1,0
19,104.98380434680222,0,1
15,321.57587268986083,1,1
6,258.0831830916295,0,0
17,272.1949559369268,0,1
14,97.71767919563412,0,1
15,317.62304672699474,0,1
11,21.550267229165588,0,2
7,496.73613812881433,1,0
5,13.379453246364525,0,2
12,25.07827035793109,0,2
10,162.32370994584068,0,2
5,415.8126778847692,0,0
12,128.59460588837146,0,2
10,235.9675068956641,0,2
11,8.988665588096467,0,2
6,39.43965824182211,0,2
6,303.98302427035355,0,0
13,97.17923472471429,0,1
11,347.12728150976267,1,0
9,392.6955875085886,0,0
12,425.16709973614167,1,0
9,66.89966899966132,0,2
10,227.75427451596246,0,2
13,473.54072495192287,1,1
9,386.0417712221539,1,0
8,58.48019092307416,0,2
9,251.25012250919715,0,0
9,461.1902909194194,0,0
12,220.01940276159294,0,1
13,418.7088044204844,1,1
7,247.92186059427863,0,0
7,53.40583862287684,0,2
6,73.92746302975367,0,2
11,23.33787640408985,0,2
14,97.65737028778226,0,1
15,446.8070499352171,1,1
15,325.09902297162836,1,1
10,369.4284674414555,0,0
13,310.83072919666387,1,1
13,193.26964606917386,0,1
9,108.4305663980008,0,2
10,462.8072920049154,1,0
9,257.41489077901076,0,0
10,240.54994060396967,0,2
10,498.05204429677286,0,0
8,191.9649941942383,0,2
6,427.06265744611954,0,0
11,431.1720301584281,0,0
10,116.33510517889778,0,2
9,47.41984617508105,0,2
9,487.8100578579321,1,0
5,212.94843206778347,0,2
15,1.110161005097754,0,1
13,249.5089169144793,1,1
9,309.65018187372516,0,0
6,388.0441237240171,0,0
4,471.47105911181933,1,0
14,457.5853144727315,1,1
10,470.06791002743427,1,0
13,16.062574129736383,0,2
12,355.88706691523385,1,1
7,112.92898140284329,0,2
13,93.776343602827,0,1
7,400.15928429962514,0,0
12,208.56484458643993,0,1
14,458.3000378911679,1,1
9,21.21754539785331,0,2
14,401.0904147435816,1,1
9,68.41720564129783,0,2
8,88.28860078249224,0,2
9,238.67585776224948,0,2
8,197.79497043639975,0,2
9,243.08615306433552,0,2
12,470.0132610155276,1,0
15,328.69446778178656,1,1
12,145.1546909210003,0,1
13,86.4543561589225,0,1
12,210.0231375654668,0,1
4,225.82051363386879,0,2
11,300.64720494975813,0,1
3,133.00135176988397,0,2
10,383.7546235484084,0,0
6,49.2301227396908,0,2
11,280.22668180032724,0,1
10,311.76582662205567,0,0
16,103.41579053257266,0,1
5,413.0056752498105,0,0
11,307.7160626038388,0,0
8,322.8611073239864,0,0
5,248.87175288171926,0,0
14,454.79710858816924,1,1
15,346.96379074381224,1,1
14,190.91778244788128,0,1
9,119.3029438920431,0,2
7,35.53083741174362,0,2
10,82.68041859017977,0,2
9,496.3414760418299,0,0
9,203.3834479958201,0,2
8,449.34361363870335,1,0
19,85.28467844263221,1,1
12,212.68043567042483,0,1
8,480.25923351672435,0,0
7,45.56612570964996,0,2
11,296.9921419062514,0,1
13,459.585950348151,0,1
11,474.84168647712534,1,0
15,423.0037385558879,1,1
10,427.96721618007473,1,0
8,326.0914770587328,0,0
10,110.21155404749628,0,2
7,365.33927224245986,0,0
10,489.1922322293616,0,0
8,262.9667573364054,0,0
6,130.3486795384506,0,2
17,286.7355338824989,1,1
12,345.3051781203082,0,1
11,104.14015471220655,0,2
7,359.59467380471125,1,0
10,293.71642944219593,1,0
13,306.1749545740261,1,1
9,152.99396486991708,0,2
8,77.63340505560056,0,2
9,311.72494765282846,0,0
10,293.1164945762859,0,0
10,169.00609385690245,0,2
17,147.9468337729436,0,1
7,173.62223083114202,0,2
6,244.94166924941007,0,0
13,487.40986755558066,0,1
10,381.7823110131032,1,0
15,425.8698695827442,1,1
10,252.82478445176554,0,0
10,263.0618058893885,0,0
7,102.16233071851383,0,2
13,360.52291815053917,0,1
9,210.79200289531806,0,2
11,371.2234294088556,0,0
10,204.5276906563127,0,2
10,54.258593606954065,0,2
10,86.52684389294174,0,2
8,405.7850390373416,0,0
14,129.3082447794663,0,1
11,132.17721128353466,0,2
7,464.68404500116566,0,0
9,328.81781143342477,0,0
12,57.153776942178155,0,2
15,71.79263506596712,0,1
14,136.1837163601397,0,1
16,296.9978439133164,0,1
5,376.4127349528364,0,0
10,137.2482217265985,0,2
13,435.32101870748227,1,1
8,54.59008944207427,0,2
11,103.79958402158978,0,2
8,485.23246057143876,0,0
9,67.37243182682884,0,2
9,444.05565386190545,1,0
15,351.9675377020477,1,1
9,36.543545320853354,0,2
17,241.85341444997195,0,1
9,259.4896765724032,0,0
10,466.0698157079188,1,0
8,210.55229653858436,0,2
6,223.38180773213796,0,2
16,56.24187739318914,0,1
14,319.58628171883123,0,1
15,105.4484879445483,0,1
4,38.76662911185341,0,2
8,498.459500035397,1,0
8,134.8148139814026,0,2
7,70.52658256440198,0,2
7,349.7451872985882,0,0
14,410.84107796095094,0,1
14,32.03874656317335,0,1
7,52.696653734893516,0,2
11,45.08691179102292,0,2
12,23.479651661255595,0,2
12,329.7282393171419,1,1
10,294.15659486968207,0,0
12,331.4033282799665,1,1
12,252.83358163709053,0,1
